node_id,graph_id
532,22
533,22
534,22
535,22
536,22
537,22
538,22
539,22
540,22
541,22
542,22
543,23
544,23
545,23
546,23
547,23
548,23
549,23
550,23
551,23
552,23
553,23
554,23
555,23
556,23
557,23
558,23
559,23
560,23
561,23
562,23
563,23
564,23
565,23
566,23
567,24
568,24
569,24
570,24
571,24
572,24
573,24
574,24
575,24
576,24
577,24
578,24
579,24
580,24
581,24
582,24
583,24
584,24
585,24
586,25
587,25
588,25
589,25
590,25
591,25
592,25
593,25
594,25
595,25
596,25
597,25
598,25
599,25
600,25
601,25
602,25
603,25
604,25
605,25
606,26
607,26
608,26
609,26
610,26
611,26
612,26
613,26
614,26
615,26
616,26
617,26
618,26
619,26
620,26
621,26
622,26
623,26
624,26
625,26
626,26
627,26
628,26
629,26
630,27
631,27
632,27
633,27
634,27
635,27
636,27
637,27
638,27
639,27
640,27
641,27
642,27
643,27
644,27
645,27
646,27
647,27
648,27
649,27
650,27
651,27
652,27
653,27
654,27
655,27
656,27
657,27
658,28
659,28
660,28
661,28
662,28
663,28
664,28
665,28
666,28
667,28
668,28
669,28
670,28
671,28
672,28
673,28
674,28
675,28
676,28
677,28
678,28
679,28
680,28
681,28
682,28
683,28
684,28
685,28
686,28
687,29
688,29
689,29
690,29
691,29
692,29
693,29
694,29
695,29
696,29
697,29
698,30
699,30
700,30
701,30
702,30
703,30
704,30
705,30
706,30
707,30
708,30
709,30
710,30
711,30
712,30
713,30
714,30
715,30
716,30
717,30
718,30
719,30
720,30
721,30
722,30
723,30
724,30
725,30
726,30
727,31
728,31
729,31
730,31
731,31
732,31
733,31
734,31
735,31
736,31
737,31
738,31
739,31
740,31
741,31
742,31
743,31
744,31
745,31
746,31
747,31
748,31
749,31
750,31
751,31
752,31
753,31
754,31
755,31
756,31
757,31
758,31
759,31
760,31
761,31
762,31
763,31
764,31
765,31
766,31
767,31
768,31
769,31
770,31
771,31
772,32
773,32
774,32
775,32
776,32
777,32
778,32
779,32
780,32
781,32
782,32
783,32
784,32
785,32
786,32
787,32
788,32
789,32
790,32
791,32
792,32
793,32
794,32
795,32
796,32
797,32
798,32
799,32
800,32
801,33
802,33
803,33
804,33
805,33
806,33
807,33
808,33
809,33
810,33
811,33
812,33
813,33
814,33
815,33
816,33
817,33
818,33
819,33
820,33
821,33
822,33
823,33
824,33
825,33
826,34
827,34
828,34
829,34
830,34
831,34
832,34
833,34
834,34
835,34
836,34
837,34
838,34
839,34
840,34
841,34
842,34
843,34
844,34
845,34
846,35
847,35
848,35
849,35
850,35
851,35
852,35
853,35
854,35
855,35
856,35
857,35
858,35
859,35
860,35
861,35
862,35
863,35
864,35
865,35
866,36
867,36
868,36
869,36
870,36
871,36
872,36
873,36
874,36
875,36
876,36
877,36
878,36
879,37
880,37
881,37
882,37
883,37
884,37
885,37
886,37
887,37
888,37
889,37
890,37
891,37
892,37
893,37
894,37
895,37
896,37
897,37
898,37
899,37
900,37
901,37
902,37
903,37
904,37
905,38
906,38
907,38
908,38
909,38
910,38
911,38
912,38
913,38
914,38
915,38
916,38
917,38
918,38
919,38
920,38
921,38
922,38
923,39
924,39
925,39
926,39
927,39
928,39
929,39
930,39
931,39
932,39
933,39
934,39
935,39
936,39
937,39
938,39
939,39
940,39
941,39
942,39
943,39
944,39
945,39
946,39
947,39
948,39
949,39
950,39
951,39
952,40
953,40
954,40
955,40
956,40
957,40
958,40
959,40
960,40
961,40
962,40
963,40
964,40
965,40
966,40
967,41
968,41
969,41
970,41
971,41
972,41
973,41
974,41
975,41
976,41
977,41
978,41
979,41
980,41
981,41
982,41
983,41
984,41
985,41
986,41
987,41
988,41
989,41
990,41
991,41
992,41
993,41
994,42
995,42
996,42
997,42
998,42
999,42
1000,42
1001,42
1002,42
1003,42
1004,42
1005,42
1006,42
1007,42
1008,42
1009,42
1010,42
1011,43
1012,43
1013,43
1014,43
1015,43
1016,43
1017,43
1018,43
1019,43
1020,43
1021,43
1022,43
1023,43
1024,43
1025,43
1026,43
1027,43
1028,43
1029,43
1030,43
1031,43
1032,43
1033,43
1034,43
1035,43
1036,43
1037,43
1038,43
1039,43
1040,43
1041,44
1042,44
1043,44
1044,44
1045,44
1046,44
1047,44
1048,44
1049,44
1050,44
1051,44
1052,44
1053,44
1054,44
1055,44
1056,44
1057,44
1058,44
1059,44
1060,44
1061,44
1062,44
1063,44
1064,44
1065,45
1066,45
1067,45
1068,45
1069,45
1070,45
1071,45
1072,45
1073,45
1074,45
1075,45
1076,45
1077,45
1078,45
1079,45
1080,45
1081,45
1082,45
1083,45
1084,45
1085,45
1086,45
1087,45
1088,45
1089,45
1090,45
1091,45
1092,45
1093,45
1094,45
1095,45
1096,45
1097,45
1098,45
1099,45
1100,46
1101,46
1102,46
1103,46
1104,46
1105,46
1106,46
1107,46
1108,46
1109,46
1110,46
1111,46
1112,46
1113,46
1114,46
1115,46
1116,46
1117,46
1118,46
1119,46
1120,46
1121,46
1122,46
1123,47
1124,47
1125,47
1126,47
1127,47
1128,47
1129,47
1130,47
1131,47
1132,47
1133,47
1134,47
1135,47
1136,47
1137,47
1138,47
1139,47
1140,47
1141,47
1142,47
1143,47
1144,47
1145,47
1146,47
1147,47
1148,47
1149,47
1150,48
1151,48
1152,48
1153,48
1154,48
1155,48
1156,48
1157,48
1158,48
1159,48
1160,48
1161,48
1162,48
1163,48
1164,48
1165,48
1166,48
1167,48
1168,48
1169,48
1170,48
1171,48
1172,48
1173,48
1174,48
1175,48
1176,48
1177,48
1178,48
1179,48
1180,49
1181,49
1182,49
1183,49
1184,49
1185,49
1186,49
1187,49
1188,49
1189,49
1190,49
1191,49
1192,49
1193,50
1194,50
1195,50
1196,50
1197,50
1198,50
1199,50
1200,50
1201,50
1202,50
1203,50
1204,50
1205,50
1206,50
1207,50
1208,50
1209,50
1210,50
1211,50
1212,50
1213,51
1214,51
1215,51
1216,51
1217,51
1218,51
1219,51
1220,51
1221,51
1222,51
1223,51
1224,51
1225,51
1226,51
1227,51
1228,51
1229,51
1230,51
1231,51
1232,51
1233,51
1234,51
1235,52
1236,52
1237,52
1238,52
1239,52
1240,52
1241,52
1242,52
1243,52
1244,52
1245,52
1246,52
1247,52
1248,53
1249,53
1250,53
1251,53
1252,53
1253,53
1254,53
1255,53
1256,53
1257,53
1258,53
1259,53
1260,53
1261,53
1262,53
1263,53
1264,53
1265,53
1266,53
1267,53
1268,53
1269,53
1270,54
1271,54
1272,54
1273,54
1274,54
1275,54
1276,54
1277,54
1278,54
1279,54
1280,54
1281,54
1282,54
1283,54
1284,54
1285,54
1286,54
1287,54
1288,54
1289,54
1290,54
1291,55
1292,55
1293,55
1294,55
1295,55
1296,55
1297,55
1298,55
1299,55
1300,55
1301,55
1302,55
1303,55
1304,55
1305,55
1306,55
1307,55
1308,55
1309,55
1310,55
1311,56
1312,56
1313,56
1314,56
1315,56
1316,56
1317,56
1318,56
1319,56
1320,56
1321,56
1322,56
1323,56
1324,56
1325,56
1326,56
1327,56
1328,56
1329,56
1330,56
1331,56
1332,56
1333,56
1334,56
1335,56
1336,56
1337,56
1338,56
1339,56
1340,56
1341,56
1342,56
1343,56
1344,56
1345,56
1346,56
1347,56
1348,56
1349,56
1350,56
1351,56
1352,56
1353,56
1354,56
1355,56
1356,56
1357,56
1358,56
1359,56
1360,57
1361,57
1362,57
1363,57
1364,57
1365,57
1366,57
1367,57
1368,57
1369,57
1370,57
1371,57
1372,57
1373,57
1374,57
1375,57
1376,58
1377,58
1378,58
1379,58
1380,58
1381,58
1382,58
1383,58
1384,58
1385,58
1386,58
1387,58
1388,58
1389,58
1390,58
1391,58
1392,58
1393,58
1394,58
1395,58
1396,58
1397,58
1398,58
1399,58
1400,59
1401,59
1402,59
1403,59
1404,59
1405,59
1406,59
1407,59
1408,59
1409,59
1410,59
1411,59
1412,59
1413,59
1414,59
1415,59
1416,59
1417,59
1418,59
1419,59
1420,59
1421,59
1422,59
1423,59
1424,59
1425,59
1426,59
1427,60
1428,60
1429,60
1430,60
1431,60
1432,60
1433,60
1434,60
1435,60
1436,60
1437,60
1438,60
1439,60
1440,60
1441,60
1442,60
1443,60
1444,60
1445,60
1446,60
1447,60
1448,60
1449,61
1450,61
1451,61
1452,61
1453,61
1454,61
1455,61
1456,61
1457,61
1458,61
1459,61
1460,61
1461,61
1462,61
1463,61
1464,61
1465,61
1466,61
1467,61
1468,61
1469,61
1470,61
1471,61
1472,61
1473,61
1474,61
1475,61
1476,61
1477,61
1478,62
1479,62
1480,62
1481,62
1482,62
1483,62
1484,62
1485,62
1486,62
1487,62
1488,62
1489,62
1490,62
1491,62
1492,62
1493,62
1494,62
1495,62
1496,62
1497,62
1498,62
1499,62
1500,62
1501,62
1502,62
1503,62
1504,62
1505,62
1506,62
1507,62
1508,62
1509,62
1510,62
1511,62
1512,62
1513,62
1514,62
1515,62
1516,62
1517,62
1518,63
1519,63
1520,63
1521,63
1522,63
1523,63
1524,63
1525,63
1526,63
1527,63
1528,63
1529,63
1530,63
1531,63
1532,63
1533,63
1534,63
1535,63
1536,63
1537,63
1538,63
1539,63
1540,63
1541,63
1542,63
1543,64
1544,64
1545,64
1546,64
1547,64
1548,64
1549,64
1550,64
1551,64
1552,64
1553,64
1554,64
1555,64
1556,64
1557,64
1558,65
1559,65
1560,65
1561,65
1562,65
1563,65
1564,65
1565,65
1566,65
1567,65
1568,65
1569,65
1570,65
1571,65
1572,66
1573,66
1574,66
1575,66
1576,66
1577,66
1578,66
1579,66
1580,66
1581,66
1582,66
1583,66
1584,66
1585,66
1586,66
1587,66
1588,66
1589,66
1590,66
1591,66
1592,66
1593,66
1594,66
1595,66
1596,66
1597,67
1598,67
1599,67
1600,67
1601,67
1602,67
1603,67
1604,67
1605,67
1606,67
1607,67
1608,67
1609,67
1610,67
1611,67
1612,67
1613,67
1614,67
1615,67
1616,67
1617,67
1618,67
1619,67
1620,67
1621,67
1622,67
1623,67
1624,67
1625,67
1626,67
1627,68
1628,68
1629,68
1630,68
1631,68
1632,68
1633,68
1634,68
1635,68
1636,68
1637,68
1638,69
1639,69
1640,69
1641,69
1642,69
1643,69
1644,69
1645,69
1646,69
1647,69
1648,69
1649,69
1650,69
1651,69
1652,69
1653,69
1654,69
1655,69
1656,69
1657,69
1658,69
1659,69
1660,69
1661,69
1662,69
1663,69
1664,69
1665,69
1666,69
1667,69
1668,69
1669,69
1670,69
1671,69
1672,69
1673,69
1674,69
1675,69
1676,69
1677,69
1678,69
1679,69
1680,69
1681,69
1682,70
1683,70
1684,70
1685,70
1686,70
1687,70
1688,70
1689,70
1690,70
1691,70
1692,70
1693,70
1694,70
1695,70
1696,70
1697,70
1698,70
1699,70
1700,70
1701,70
1702,70
1703,70
1704,70
1705,70
1706,70
1707,70
1708,70
1709,70
1710,70
1711,70
1712,70
1713,70
1714,70
1715,70
1716,70
1717,70
1718,70
1719,70
1720,70
1721,70
1722,70
1723,70
1724,70
1725,70
1726,70
1727,70
1728,70
1729,70
1730,70
1731,70
1732,71
1733,71
1734,71
1735,71
1736,71
1737,71
1738,71
1739,71
1740,71
1741,71
1742,71
1743,71
1744,71
1745,72
1746,72
1747,72
1748,72
1749,72
1750,72
1751,72
1752,72
1753,72
1754,72
1755,72
1756,72
1757,72
1758,72
1759,72
1760,72
1761,72
1762,72
1763,72
1764,72
1765,72
1766,72
1767,72
1768,72
1769,72
1770,72
1771,73
1772,73
1773,73
1774,73
1775,73
1776,73
1777,73
1778,73
1779,73
1780,73
1781,73
1782,73
1783,73
1784,73
1785,73
1786,73
1787,73
1788,73
1789,74
1790,74
1791,74
1792,74
1793,74
1794,74
1795,74
1796,74
1797,74
1798,74
1799,74
1800,74
1801,74
1802,74
1803,74
1804,74
1805,74
1806,74
1807,74
1808,74
1809,74
1810,74
1811,74
1812,74
1813,74
1814,74
1815,74
1816,74
1817,75
1818,75
1819,75
1820,75
1821,75
1822,75
1823,75
1824,75
1825,75
1826,75
1827,75
1828,75
1829,75
1830,75
1831,75
1832,75
1833,75
1834,75
1835,75
1836,75
1837,75
1838,75
1839,75
1840,75
1841,75
1842,75
1843,75
1844,75
1845,75
1846,75
1847,75
1848,75
1849,75
1850,75
1851,75
1852,75
1853,75
1854,75
1855,75
1856,75
1857,75
1858,75
1859,75
1860,75
1861,75
1862,75
1863,75
1864,75
1865,75
1866,75
1867,75
1868,75
1869,75
1870,75
1871,76
1872,76
1873,76
1874,76
1875,76
1876,76
1877,76
1878,76
1879,76
1880,76
1881,76
1882,76
1883,76
1884,76
1885,76
1886,76
1887,76
1888,76
1889,76
1890,76
1891,76
1892,76
1893,76
1894,76
1895,76
1896,76
1897,76
1898,76
1899,76
1900,76
1901,76
1902,76
1903,76
1904,76
1905,76
1906,76
1907,76
1908,76
1909,76
1910,76
1911,76
1912,76
1913,76
1914,76
1915,76
1916,76
1917,76
1918,76
1919,77
1920,77
1921,77
1922,77
1923,77
1924,77
1925,77
1926,77
1927,77
1928,77
1929,77
1930,77
1931,77
1932,77
1933,77
1934,77
1935,77
1936,77
1937,77
1938,77
1939,77
1940,77
1941,77
1942,77
1943,78
1944,78
1945,78
1946,78
1947,78
1948,78
1949,78
1950,78
1951,78
1952,78
1953,78
1954,78
1955,78
1956,78
1957,78
1958,78
1959,78
1960,78
1961,78
1962,78
1963,78
1964,78
1965,78
1966,78
1967,78
1968,78
1969,78
1970,78
1971,78
1972,78
1973,78
1974,78
1975,78
1976,78
1977,78
1978,78
1979,78
1980,78
1981,78
1982,78
1983,78
1984,78
1985,78
1986,78
1987,78
1988,78
1989,78
1990,78
1991,78
1992,79
1993,79
1994,79
1995,79
1996,79
1997,79
1998,79
1999,79
2000,79
2001,79
2002,79
2003,79
2004,79
2005,79
2006,79
2007,79
2008,79
2009,79
2010,79
2011,79
2012,79
2013,79
2014,79
2015,79
2016,79
2017,79
2018,79
2019,79
2020,79
2021,80
2022,80
2023,80
2024,80
2025,80
2026,80
2027,80
2028,80
2029,80
2030,80
2031,80
2032,80
2033,80
2034,80
2035,80
2036,80
2037,80
2038,80
2039,80
2040,81
2041,81
2042,81
2043,81
2044,81
2045,81
2046,81
2047,81
2048,81
2049,81
2050,81
2051,81
2052,81
2053,81
2054,81
2055,81
2056,81
2057,81
2058,81
2059,81
2060,81
2061,81
2062,81
2063,81
2064,81
2065,81
2066,81
2067,82
2068,82
2069,82
2070,82
2071,82
2072,82
2073,82
2074,82
2075,82
2076,82
2077,82
2078,82
2079,82
2080,82
2081,82
2082,82
2083,82
2084,82
2085,82
2086,82
2087,82
2088,82
2089,82
2090,82
2091,82
2092,82
2093,82
2094,82
2095,82
2096,82
2097,82
2098,82
2099,82
2100,82
2101,82
2102,82
2103,82
2104,82
2105,82
2106,82
2107,82
2108,82
2109,83
2110,83
2111,83
2112,83
2113,83
2114,83
2115,83
2116,83
2117,83
2118,83
2119,83
2120,83
2121,83
2122,83
2123,83
2124,83
2125,84
2126,84
2127,84
2128,84
2129,84
2130,84
2131,84
2132,84
2133,84
2134,84
2135,84
2136,84
2137,84
2138,84
2139,84
2140,84
2141,84
2142,84
2143,84
2144,84
2145,84
2146,84
2147,84
2148,84
2149,84
2150,84
2151,84
2152,84
2153,84
2154,85
2155,85
2156,85
2157,85
2158,85
2159,85
2160,85
2161,85
2162,85
2163,85
2164,85
2165,85
2166,85
2167,85
2168,85
2169,85
2170,85
2171,85
2172,85
2173,85
2174,85
2175,85
2176,85
2177,85
2178,85
2179,85
2180,85
2181,85
2182,85
2183,85
2184,85
2185,85
2186,85
2187,85
2188,85
2189,85
2190,85
2191,86
2192,86
2193,86
2194,86
2195,86
2196,86
2197,86
2198,86
2199,86
2200,86
2201,86
2202,86
2203,86
2204,86
2205,86
2206,86
2207,86
2208,86
2209,86
2210,86
2211,86
2212,86
2213,86
2214,86
2215,86
2216,87
2217,87
2218,87
2219,87
2220,87
2221,87
2222,87
2223,87
2224,87
2225,87
2226,87
2227,87
2228,87
2229,87
2230,87
2231,87
2232,87
2233,87
2234,87
2235,87
2236,87
2237,87
2238,87
2239,87
2240,87
2241,87
2242,87
2243,87
2244,87
2245,87
2246,87
2247,87
2248,87
2249,87
2250,87
2251,87
2252,87
2253,87
2254,87
2255,87
2256,87
2257,87
2258,87
2259,88
2260,88
2261,88
2262,88
2263,88
2264,88
2265,88
2266,88
2267,88
2268,88
2269,88
2270,88
2271,88
2272,88
2273,88
2274,88
2275,88
2276,88
2277,88
2278,88
2279,88
2280,88
2281,88
2282,88
2283,88
2284,88
2285,88
2286,88
2287,88
2288,88
2289,88
2290,88
2291,88
2292,88
2293,89
2294,89
2295,89
2296,89
2297,89
2298,89
2299,89
2300,89
2301,89
2302,89
2303,89
2304,89
2305,89
2306,89
2307,89
2308,89
2309,89
2310,89
2311,89
2312,90
2313,90
2314,90
2315,90
2316,90
2317,90
2318,90
2319,90
2320,90
2321,90
2322,90
2323,90
2324,90
2325,90
2326,90
2327,90
2328,90
2329,90
2330,90
2331,90
2332,90
2333,90
2334,90
2335,90
2336,91
2337,91
2338,91
2339,91
2340,91
2341,91
2342,91
2343,91
2344,91
2345,91
2346,91
2347,91
2348,91
2349,92
2350,92
2351,92
2352,92
2353,92
2354,92
2355,92
2356,92
2357,92
2358,92
2359,92
2360,92
2361,92
2362,92
2363,92
2364,92
2365,92
2366,92
2367,93
2368,93
2369,93
2370,93
2371,93
2372,93
2373,93
2374,93
2375,93
2376,93
2377,93
2378,94
2379,94
2380,94
2381,94
2382,94
2383,94
2384,94
2385,94
2386,94
2387,94
2388,94
2389,94
2390,94
2391,94
2392,95
2393,95
2394,95
2395,95
2396,95
2397,95
2398,95
2399,95
2400,95
2401,95
2402,95
2403,95
2404,95
2405,95
2406,95
2407,95
2408,95
2409,95
2410,95
2411,95
2412,95
2413,95
2414,95
2415,95
2416,95
2417,95
2418,95
2419,95
2420,96
2421,96
2422,96
2423,96
2424,96
2425,96
2426,96
2427,96
2428,96
2429,96
2430,96
2431,96
2432,97
2433,97
2434,97
2435,97
2436,97
2437,97
2438,97
2439,97
2440,97
2441,97
2442,97
2443,97
2444,97
2445,97
2446,97
2447,97
2448,97
2449,97
2450,97
2451,97
2452,97
2453,98
2454,98
2455,98
2456,98
2457,98
2458,98
2459,98
2460,98
2461,98
2462,98
2463,98
2464,98
2465,98
2466,98
2467,98
2468,98
2469,98
2470,98
2471,99
2472,99
2473,99
2474,99
2475,99
2476,99
2477,99
2478,99
2479,99
2480,99
2481,99
2482,99
2483,99
2484,99
2485,99
2486,99
2487,99
2488,99
2489,99
2490,99
2491,99
2492,99
2493,99
2494,99
2495,99
2496,99
2497,99
2498,99
2499,99
2500,99
2501,100
2502,100
2503,100
2504,100
2505,100
2506,100
2507,100
2508,100
2509,100
2510,100
2511,100
2512,100
2513,100
2514,100
2515,100
2516,101
2517,101
2518,101
2519,101
2520,101
2521,101
2522,101
2523,101
2524,101
2525,101
2526,101
2527,101
2528,101
2529,101
2530,101
2531,101
2532,101
2533,101
2534,101
2535,101
2536,101
2537,101
2538,101
2539,101
2540,101
2541,102
2542,102
2543,102
2544,102
2545,102
2546,102
2547,102
2548,102
2549,102
2550,102
2551,102
2552,102
2553,102
2554,102
2555,102
2556,102
2557,102
2558,102
2559,102
2560,102
2561,102
2562,102
2563,103
2564,103
2565,103
2566,103
2567,103
2568,103
2569,103
2570,103
2571,103
2572,103
2573,103
2574,103
2575,103
2576,103
2577,103
2578,103
2579,103
2580,103
2581,103
2582,103
2583,103
2584,103
2585,103
2586,103
2587,103
2588,103
2589,103
2590,103
2591,103
2592,103
2593,103
2594,103
2595,103
2596,103
2597,103
2598,104
2599,104
2600,104
2601,104
2602,104
2603,104
2604,104
2605,104
2606,104
2607,104
2608,104
2609,104
2610,104
2611,104
2612,104
2613,104
2614,104
2615,104
2616,104
2617,104
2618,104
2619,105
2620,105
2621,105
2622,105
2623,105
2624,105
2625,105
2626,105
2627,105
2628,105
2629,105
2630,105
2631,105
2632,105
2633,105
2634,105
2635,106
2636,106
2637,106
2638,106
2639,106
2640,106
2641,106
2642,106
2643,106
2644,106
2645,106
2646,106
2647,106
2648,106
2649,106
2650,107
2651,107
2652,107
2653,107
2654,107
2655,107
2656,107
2657,107
2658,107
2659,107
2660,107
2661,107
2662,107
2663,107
2664,107
2665,107
2666,108
2667,108
2668,108
2669,108
2670,108
2671,108
2672,108
2673,108
2674,108
2675,108
2676,108
2677,108
2678,108
2679,108
2680,108
2681,108
2682,108
2683,109
2684,109
2685,109
2686,109
2687,109
2688,109
2689,109
2690,109
2691,109
2692,109
2693,109
2694,109
2695,109
2696,109
2697,109
2698,109
2699,109
2700,109
2701,109
2702,110
2703,110
2704,110
2705,110
2706,110
2707,110
2708,110
2709,110
2710,110
2711,110
2712,110
2713,110
2714,110
2715,110
2716,110
2717,110
2718,110
2719,110
2720,111
2721,111
2722,111
2723,111
2724,111
2725,111
2726,111
2727,111
2728,111
2729,111
2730,111
2731,111
2732,111
2733,111
2734,111
2735,111
2736,111
2737,111
2738,111
2739,111
2740,111
2741,111
2742,111
2743,111
2744,112
2745,112
2746,112
2747,112
2748,112
2749,112
2750,112
2751,112
2752,112
2753,112
2754,112
2755,112
2756,112
2757,112
2758,112
2759,112
2760,112
2761,112
2762,112
2763,112
2764,112
2765,112
2766,112
2767,112
2768,112
2769,112
2770,112
2771,112
2772,112
2773,112
2774,112
2775,112
2776,112
2777,112
2778,112
2779,112
2780,112
2781,112
2782,113
2783,113
2784,113
2785,113
2786,113
2787,113
2788,113
2789,113
2790,113
2791,113
2792,113
2793,113
2794,113
2795,113
2796,113
2797,113
2798,113
2799,113
2800,113
2801,113
2802,113
2803,113
2804,113
2805,114
2806,114
2807,114
2808,114
2809,114
2810,114
2811,114
2812,114
2813,114
2814,114
2815,114
2816,114
2817,114
2818,114
2819,114
2820,114
2821,114
2822,114
2823,114
2824,114
2825,114
2826,114
2827,114
2828,114
2829,114
2830,114
2831,114
2832,114
2833,114
2834,115
2835,115
2836,115
2837,115
2838,115
2839,115
2840,115
2841,115
2842,115
2843,115
2844,115
2845,115
2846,115
2847,115
2848,115
2849,115
2850,115
2851,115
2852,115
2853,115
2854,116
2855,116
2856,116
2857,116
2858,116
2859,116
2860,116
2861,116
2862,116
2863,116
2864,116
2865,116
2866,116
2867,116
2868,116
2869,116
2870,116
2871,116
2872,116
2873,116
2874,116
2875,116
2876,116
2877,116
2878,116
2879,116
2880,116
2881,116
2882,116
2883,117
2884,117
2885,117
2886,117
2887,117
2888,117
2889,117
2890,117
2891,117
2892,117
2893,117
2894,117
2895,117
2896,117
2897,117
2898,117
2899,117
2900,117
2901,117
2902,117
2903,117
2904,117
2905,117
2906,117
2907,117
2908,117
2909,117
2910,117
2911,117
2912,117
2913,117
2914,117
2915,117
2916,117
2917,117
2918,117
2919,117
2920,117
2921,117
2922,117
2923,117
2924,117
2925,117
2926,117
2927,117
2928,117
2929,117
2930,117
2931,117
2932,118
2933,118
2934,118
2935,118
2936,118
2937,118
2938,118
2939,118
2940,118
2941,118
2942,118
2943,118
2944,118
2945,118
2946,118
2947,118
2948,118
2949,118
2950,118
2951,118
2952,118
2953,118
2954,118
2955,118
2956,118
2957,119
2958,119
2959,119
2960,119
2961,119
2962,119
2963,119
2964,119
2965,119
2966,119
2967,119
2968,119
2969,119
2970,119
2971,119
2972,119
2973,119
2974,119
2975,119
2976,119
2977,119
2978,119
2979,119
2980,119
2981,119
2982,119
2983,119
2984,119
2985,119
2986,119
2987,119
2988,119
2989,119
2990,119
2991,119
2992,119
2993,119
2994,119
2995,119
